minecraft-4-9-parallel-bars-B37-A46_1261.24	"1: [Builder
2: picks
3: up
4: a
5: red
6: block
7: at
8: X:-3
9: Y:3
10: Z:0]
"
minecraft-4-9-parallel-bars-B37-A46_1261.25	"1: [Builder
2: picks
3: up
4: a
5: red
6: block
7: at
8: X:-3
9: Y:3
10: Z:-1]
"
minecraft-4-9-parallel-bars-B37-A46_1261.26	"1: [Builder
2: picks
3: up
4: a
5: red
6: block
7: at
8: X:1
9: Y:3
10: Z:-1]
"
minecraft-4-9-parallel-bars-B37-A46_1261.27	"1: <Builder>
2: like
3: that?
"
minecraft-4-9-parallel-bars-B37-A46_1261.28	"1: <Architect>
2: yes.
"
minecraft-4-9-parallel-bars-B37-A46_1261.29	"1: <Architect>
2: now
3: put
4: an
5: orange
6: block
7: on
8: top
9: of
10: each
11: tower
"
minecraft-4-9-parallel-bars-B37-A46_1261.30	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:-3
9: Y:4
10: Z:3]
"
minecraft-4-9-parallel-bars-B37-A46_1261.31	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:1
9: Y:4
10: Z:3]
"
minecraft-4-9-parallel-bars-B37-A46_1261.32	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:1
9: Y:3
10: Z:-1]
"
minecraft-4-9-parallel-bars-B37-A46_1261.33	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:-3
9: Y:3
10: Z:-1]
"
minecraft-4-9-parallel-bars-B37-A46_1261.34	"1: <Builder>
2: ok
"
minecraft-4-9-parallel-bars-B37-A46_1261.35	"1: <Architect>
2: connect
3: the
4: taller
5: towers
6: with
7: 3
8: yellow
9: blocks
10: between
11: the
12: orange
"
minecraft-4-9-parallel-bars-B37-A46_1261.36	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:4
10: Z:3]
"
minecraft-4-9-parallel-bars-B37-A46_1261.37	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:-1
9: Y:4
10: Z:3]
"
minecraft-4-9-parallel-bars-B37-A46_1261.38	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:-2
9: Y:4
10: Z:3]
"
minecraft-4-9-parallel-bars-B37-A46_1261.39	"1: <Builder>
2: ok
"
minecraft-4-9-parallel-bars-B37-A46_1261.40	"1: <Architect>
2: do
3: the
4: same
5: thing
6: with
7: green
8: blocks
9: for
10: the
11: shorter
12: tower
"
minecraft-4-9-parallel-bars-B37-A46_1261.41	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:0
9: Y:3
10: Z:-1]
"
minecraft-4-9-parallel-bars-B37-A46_1261.42	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-1
9: Y:3
10: Z:-1]
"
minecraft-4-9-parallel-bars-B37-A46_1261.43	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-2
9: Y:3
10: Z:-1]
"
minecraft-4-9-parallel-bars-B37-A46_1261.44	"1: <Builder>
2: ok
"
bolt-eng-DF-170-181122-8787903_0050.16	"1: They
2: can't
3: sue
4: just
5: because
6: they
7: are
8: offended
9: and
10: that
11: was
12: not
13: the
14: basis
15: here.
"
bolt-eng-DF-170-181122-8786509_0085.11	"1: Immie
"
bolt-eng-DF-170-181122-8786509_0085.17	"1: Yep
2: Muslims
3: through
4: their
5: history
6: have
7: a
8: propensity
9: of
10: building
11: MOSQUES
12: on
13: conquered
14: LANDS...
"
bolt-eng-DF-170-181122-8786509_0085.18	"1: Hence
2: the
3: project's
4: FIRST
5: NAME
6: of
7: 'Cordoba'...
"
bolt-eng-DF-170-181122-8786509_0085.19	"1: And
2: the
3: scumbags
4: certainly
5: built
6: a
7: Mosque
8: in
9: Cordoba,
10: Spain
11: after
12: their
13: conquest.
"
minecraft-4-5-staircase-b38-a28_1208.1	"1: <Builder>
2: Mission
3: has
4: started.
"
minecraft-4-5-staircase-b38-a28_1208.2	"1: <Architect>
2: alright
3: this
4: ones
5: easy
"
minecraft-4-5-staircase-b38-a28_1208.3	"1: <Builder>
2: Heyo
"
minecraft-4-5-staircase-b38-a28_1208.4	"1: <Builder>
2: Ooh
"
minecraft-4-5-staircase-b38-a28_1208.5	"1: <Architect>
2: can
3: you
4: get
5: blue
6: red
7: and
8: purple
9: blocks
"
minecraft-4-5-staircase-b38-a28_1208.6	"1: <Builder>
2: Yup,
3: You
4: know
5: I
6: have
7: them
8: already,
9: right
"
minecraft-4-5-staircase-b38-a28_1208.7	"1: <Builder>
2: ?
"
minecraft-4-5-staircase-b38-a28_1208.8	"1: <Architect>
2: oh
"
minecraft-4-5-staircase-b38-a28_1208.9	"1: <Architect>
2: LOL
"
minecraft-4-5-staircase-b38-a28_1208.10	"1: <Architect>
2: i
3: thought
4: you
5: had
6: to
7: go
8: into
9: creative
10: inventory
11: and
12: get
13: them
"
minecraft-4-5-staircase-b38-a28_1208.11	"1: <Builder>
2: Oh,
3: lol
"
minecraft-4-5-staircase-b38-a28_1208.12	"1: <Architect>
2: alright
3: can
4: you
5: place
6: three
7: blue
8: blocks
9: horizontally
"
minecraft-4-5-staircase-b38-a28_1208.13	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:1
9: Y:1
10: Z:-4]
"
minecraft-4-5-staircase-b38-a28_1208.14	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:0
9: Y:1
10: Z:-4]
"
minecraft-4-5-staircase-b38-a28_1208.15	"1: [Builder
2: puts
3: down
4: a
5: blue
6: block
7: at
8: X:-1
9: Y:1
10: Z:-4]
"
minecraft-4-5-staircase-b38-a28_1208.16	"1: <Builder>
2: like
3: this?
"
minecraft-4-5-staircase-b38-a28_1208.17	"1: <Architect>
2: alright
3: yeah
"
minecraft-4-5-staircase-b38-a28_1208.18	"1: <Architect>
2: and
3: then
4: right
5: in
6: front
7: of
8: those
9: put
10: three
11: red
12: blocks
"
minecraft-4-5-staircase-b38-a28_1208.19	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:1
9: Y:1
10: Z:-5]
"
minecraft-4-5-staircase-b38-a28_1208.20	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:1
10: Z:-5]
"
minecraft-4-5-staircase-b38-a28_1208.21	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-1
9: Y:1
10: Z:-5]
"
minecraft-4-5-staircase-b38-a28_1208.22	"1: <Builder>
2: ok
"
minecraft-4-5-staircase-b38-a28_1208.23	"1: <Architect>
2: sorry
3: on
4: the
5: other
6: side
7: i
8: mean
"
minecraft-4-5-staircase-b38-a28_1208.24	"1: [Builder
2: picks
3: up
4: a
5: red
6: block
7: at
8: X:0
9: Y:1
10: Z:-5]
"
minecraft-4-5-staircase-b38-a28_1208.25	"1: [Builder
2: picks
3: up
4: a
5: red
6: block
7: at
8: X:-1
9: Y:1
10: Z:-5]
"
minecraft-4-5-staircase-b38-a28_1208.26	"1: [Builder
2: picks
3: up
4: a
5: red
6: block
7: at
8: X:1
9: Y:1
10: Z:-5]
"
minecraft-4-5-staircase-b38-a28_1208.27	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:1
9: Y:1
10: Z:-3]
"
minecraft-4-5-staircase-b38-a28_1208.28	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:1
10: Z:-3]
"
minecraft-4-5-staircase-b38-a28_1208.29	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-1
9: Y:1
10: Z:-3]
"
minecraft-4-5-staircase-b38-a28_1208.30	"1: <Builder>
2: ah,
3: ok
"
minecraft-4-5-staircase-b38-a28_1208.31	"1: <Architect>
2: alright
3: can
4: you
5: put
6: three
7: red
8: blocks
9: on
10: top
11: of
12: those
13: three
14: red
15: blocks
"
minecraft-4-5-staircase-b38-a28_1208.32	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-1
9: Y:2
10: Z:-3]
"
minecraft-4-5-staircase-b38-a28_1208.33	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:2
10: Z:-3]
"
minecraft-4-5-staircase-b38-a28_1208.34	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:1
9: Y:2
10: Z:-3]
"
minecraft-4-5-staircase-b38-a28_1208.35	"1: <Architect>
2: keep
3: everything
"
minecraft-4-5-staircase-b38-a28_1208.36	"1: <Builder>
2: ok
"
minecraft-4-5-staircase-b38-a28_1208.37	"1: <Architect>
2: okay
3: and
4: then
5: in
6: front
7: of
8: that
9: do
10: purple
11: blocks
"
minecraft-4-5-staircase-b38-a28_1208.38	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:1
9: Y:1
10: Z:-2]
"
minecraft-4-5-staircase-b38-a28_1208.39	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:1
9: Y:2
10: Z:-2]
"
minecraft-4-5-staircase-b38-a28_1208.40	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:1
9: Y:3
10: Z:-2]
"
minecraft-4-5-staircase-b38-a28_1208.41	"1: <Builder>
2: up
3: another
4: level?
"
minecraft-4-5-staircase-b38-a28_1208.42	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:0
9: Y:1
10: Z:-2]
"
minecraft-4-5-staircase-b38-a28_1208.43	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:0
9: Y:2
10: Z:-2]
"
minecraft-4-5-staircase-b38-a28_1208.44	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:0
9: Y:3
10: Z:-2]
"
minecraft-4-5-staircase-b38-a28_1208.45	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:-1
9: Y:1
10: Z:-2]
"
minecraft-4-5-staircase-b38-a28_1208.46	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:-1
9: Y:2
10: Z:-2]
"
minecraft-4-5-staircase-b38-a28_1208.47	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:-1
9: Y:3
10: Z:-2]
"
minecraft-4-5-staircase-b38-a28_1208.48	"1: <Architect>
2: yeah
3: just
4: like
5: this
"
minecraft-4-5-staircase-b38-a28_1208.49	"1: <Architect>
2: okay
3: we're
4: done
5: lol
"
minecraft-4-5-staircase-b38-a28_1208.50	"1: <Builder>
2: Ohm
3: wow
"
minecraft-4-6-bloody-sword-b1_1224.1	"1: <Builder>
2: Mission
3: has
4: started.
"
minecraft-4-6-bloody-sword-b1_1224.2	"1: <Builder>
2: hello
"
minecraft-4-6-bloody-sword-b1_1224.3	"1: <Architect>
2: hello.
3: ok
4: same
5: procedure
6: as
7: last
8: time
"
minecraft-4-6-bloody-sword-b1_1224.4	"1: <Architect>
2: purple,
3: empty,
4: orange
"
minecraft-4-6-bloody-sword-b1_1224.5	"1: <Architect>
2: 2nd
3: column:
4: empty,
5: orange,
6: yellow
"
minecraft-4-6-bloody-sword-b1_1224.6	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:5
9: Y:1
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.7	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:5
9: Y:2
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.8	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:5
9: Y:3
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.9	"1: [Builder
2: picks
3: up
4: a
5: purple
6: block
7: at
8: X:5
9: Y:2
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.10	"1: <Architect>
2: 3rd
3: column:
4: orange,
5: 3
6: yellow
"
minecraft-4-6-bloody-sword-b1_1224.11	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:4
9: Y:3
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.12	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:4
9: Y:2
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.13	"1: [Builder
2: picks
3: up
4: a
5: orange
6: block
7: at
8: X:4
9: Y:3
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.14	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:4
9: Y:3
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.15	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:4
9: Y:4
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.16	"1: [Builder
2: picks
3: up
4: a
5: yellow
6: block
7: at
8: X:4
9: Y:3
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.17	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:3
9: Y:1
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.18	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:3
9: Y:2
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.19	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:3
9: Y:3
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.20	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:3
9: Y:4
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.21	"1: <Architect>
2: 4th
3: column:
4: empty,
5: red,
6: 3
7: yellow
"
minecraft-4-6-bloody-sword-b1_1224.22	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:2
9: Y:2
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.23	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:2
9: Y:3
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.24	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:2
9: Y:4
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.25	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:2
9: Y:4
10: Z:-2]
"
minecraft-4-6-bloody-sword-b1_1224.26	"1: [Builder
2: picks
3: up
4: a
5: yellow
6: block
7: at
8: X:2
9: Y:4
10: Z:-2]
"
minecraft-4-6-bloody-sword-b1_1224.27	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:2
9: Y:5
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.28	"1: <Architect>
2: ok
3: on
4: the
5: second
6: column
7: the
8: yellow
9: and
10: orange
11: are
12: touching,
13: theres
14: no
15: space
16: between
17: them
18: move
19: the
20: yellow
21: down
22: by
23: 1
"
minecraft-4-6-bloody-sword-b1_1224.29	"1: <Builder>
2: ok
"
minecraft-4-6-bloody-sword-b1_1224.30	"1: [Builder
2: picks
3: up
4: a
5: yellow
6: block
7: at
8: X:4
9: Y:4
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.31	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:4
9: Y:3
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.32	"1: <Builder>
2: here?
"
minecraft-4-6-bloody-sword-b1_1224.33	"1: <Architect>
2: 5th
3: column,
4: red,
5: empty,
6: red,
7: 3
8: yellow.
9: yep
10: you
11: made
12: the
13: correction
14: properly
"
minecraft-4-6-bloody-sword-b1_1224.34	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:1
9: Y:1
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.35	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:1
9: Y:3
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.36	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:1
9: Y:4
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.37	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:1
9: Y:5
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.38	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:1
9: Y:6
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.39	"1: <Builder>
2: is
3: the
4: yellow
5: stairs
6: continuing?
"
minecraft-4-6-bloody-sword-b1_1224.40	"1: <Architect>
2: yeah
3: sorta
4: but
5: we're
6: done
7: with
8: the
9: stair
10: formation
"
minecraft-4-6-bloody-sword-b1_1224.41	"1: <Architect>
2: anyways
3: 6th
4: column:
5: red,
6: 2
7: empty,
8: red,
9: 2
10: yellow
"
minecraft-4-6-bloody-sword-b1_1224.42	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:1
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.43	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:4
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.44	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:5
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.45	"1: [Builder
2: puts
3: down
4: a
5: yellow
6: block
7: at
8: X:0
9: Y:6
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.46	"1: <Architect>
2: last
3: column:
4: 1
5: red
"
minecraft-4-6-bloody-sword-b1_1224.47	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-1
9: Y:1
10: Z:-1]
"
minecraft-4-6-bloody-sword-b1_1224.48	"1: <Architect>
2: ok
3: and
4: we
5: have
6: more
"
minecraft-4-6-bloody-sword-b1_1224.49	"1: <Builder>
2: ok
"
minecraft-4-6-bloody-sword-b1_1224.50	"1: <Architect>
2: the
3: second
4: to
5: last
6: column
7: red
8: block
9: has
10: a
11: block
12: in
13: front
14: and
15: behind
16: it
"
minecraft-4-6-bloody-sword-b1_1224.51	"1: <Architect>
2: the
3: second
4: to
5: last
6: column
7: bottom
8: red
9: block*
"
minecraft-4-6-bloody-sword-b1_1224.52	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-1
9: Y:1
10: Z:-2]
"
minecraft-4-6-bloody-sword-b1_1224.53	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-1
9: Y:1
10: Z:0]
"
minecraft-4-6-bloody-sword-b1_1224.54	"1: <Builder>
2: here?
"
minecraft-4-6-bloody-sword-b1_1224.55	"1: <Architect>
2: no
3: move
4: those
5: 2
6: red
7: blocks
8: left
9: by
10: 1
"
minecraft-4-6-bloody-sword-b1_1224.56	"1: [Builder
2: picks
3: up
4: a
5: red
6: block
7: at
8: X:-1
9: Y:1
10: Z:-2]
"
minecraft-4-6-bloody-sword-b1_1224.57	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:1
10: Z:-2]
"
minecraft-4-6-bloody-sword-b1_1224.58	"1: <Architect>
2: the
3: 2
4: you
5: just
6: placed
"
minecraft-4-6-bloody-sword-b1_1224.59	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-1
9: Y:2
10: Z:0]
"
minecraft-4-6-bloody-sword-b1_1224.60	"1: [Builder
2: picks
3: up
4: a
5: red
6: block
7: at
8: X:-1
9: Y:2
10: Z:0]
"
minecraft-4-6-bloody-sword-b1_1224.61	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:0
9: Y:1
10: Z:0]
"
minecraft-4-6-bloody-sword-b1_1224.62	"1: [Builder
2: picks
3: up
4: a
5: red
6: block
7: at
8: X:-1
9: Y:1
10: Z:0]
"
minecraft-4-6-bloody-sword-b1_1224.63	"1: <Architect>
2: ok
3: wer're
4: done
5: !
"
minecraft-4-6-bloody-sword-b1_1224.64	"1: <Builder>
2: good
3: job
"
minecraft-3-30-belltower_1090.1	"1: <Builder>
2: Mission
3: has
4: started.
"
minecraft-3-30-belltower_1090.2	"1: <Builder>
2: hello.
"
minecraft-3-30-belltower_1090.3	"1: what
2: are
3: we
4: building
5: this
6: time?
"
minecraft-3-30-belltower_1090.4	"1: <Architect>
2: hello
3: builder,
4: i
5: will
6: tell
7: you
8: this.
"
minecraft-3-30-belltower_1090.5	"1: it
2: appears
3: we
4: are
5: creating
6: a
7: belltower.
"
minecraft-3-30-belltower_1090.6	"1: but
2: first
3: i
4: will
5: start
6: with
7: step
8: by
9: step
10: instructions.
"
minecraft-3-30-belltower_1090.7	"1: we
2: will
3: start
4: with
5: green
6: blocks
"
minecraft-3-30-belltower_1090.8	"1: <Architect>
2: please
3: start
4: with
5: 8
6: green
7: blocks
8: extending
9: straight
10: up.
"
minecraft-3-30-belltower_1090.9	"1: this
2: will
3: need
4: to
5: be
6: placed
7: as
8: far
9: right
10: as
11: you
12: can,
13: preferably
14: centered
15: along
16: the
17: other
18: axis
"
minecraft-3-30-belltower_1090.10	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-5
9: Y:1
10: Z:0]
"
minecraft-3-30-belltower_1090.11	"1: <Builder>
2: here?
"
minecraft-3-30-belltower_1090.12	"1: <Architect>
2: yes
"
minecraft-3-30-belltower_1090.13	"1: <Builder>
2: ok
"
minecraft-3-30-belltower_1090.14	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-5
9: Y:2
10: Z:0]
"
minecraft-3-30-belltower_1090.15	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-5
9: Y:3
10: Z:0]
"
minecraft-3-30-belltower_1090.16	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-5
9: Y:4
10: Z:0]
"
minecraft-3-30-belltower_1090.17	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-5
9: Y:5
10: Z:0]
"
minecraft-3-30-belltower_1090.18	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-5
9: Y:6
10: Z:0]
"
minecraft-3-30-belltower_1090.19	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-5
9: Y:7
10: Z:0]
"
minecraft-3-30-belltower_1090.20	"1: [Builder
2: puts
3: down
4: a
5: green
6: block
7: at
8: X:-5
9: Y:8
10: Z:0]
"
minecraft-3-30-belltower_1090.21	"1: <Builder>
2: is
3: this
4: good?
"
minecraft-3-30-belltower_1090.22	"1: <Architect>
2: yes,
3: one
4: moment
"
minecraft-3-30-belltower_1090.23	"1: <Architect>
2: on
3: the
4: 8th
5: block
6: to
7: the
8: left
9: of
10: the
11: green
12: block,
13: please
14: create
15: the
16: same
17: structure
18: with
19: red
20: blocks
"
minecraft-3-30-belltower_1090.24	"1: <Builder>
2: on
3: top
4: the
5: 8th
6: block?
"
minecraft-3-30-belltower_1090.25	"1: <Architect>
2: sorry,
3: my
4: mistake
"
minecraft-3-30-belltower_1090.26	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:-5
9: Y:9
10: Z:0]
"
minecraft-3-30-belltower_1090.27	"1: <Architect>
2: it
3: should
4: start
5: on
6: the
7: ground
"
minecraft-3-30-belltower_1090.28	"1: <Architect>
2: i
3: only
4: meant
5: 8
6: blocks
7: away
8: from
9: the
10: first
11: green
12: block,
13: to
14: the
15: left
"
minecraft-3-30-belltower_1090.29	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:3
9: Y:1
10: Z:0]
"
minecraft-3-30-belltower_1090.30	"1: <Builder>
2: here?
"
minecraft-3-30-belltower_1090.31	"1: <Architect>
2: yes
"
minecraft-3-30-belltower_1090.32	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:3
9: Y:2
10: Z:0]
"
minecraft-3-30-belltower_1090.33	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:3
9: Y:3
10: Z:0]
"
minecraft-3-30-belltower_1090.34	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:3
9: Y:4
10: Z:0]
"
minecraft-3-30-belltower_1090.35	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:3
9: Y:5
10: Z:0]
"
minecraft-3-30-belltower_1090.36	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:3
9: Y:6
10: Z:0]
"
minecraft-3-30-belltower_1090.37	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:3
9: Y:7
10: Z:0]
"
minecraft-3-30-belltower_1090.38	"1: [Builder
2: puts
3: down
4: a
5: red
6: block
7: at
8: X:3
9: Y:8
10: Z:0]
"
minecraft-3-30-belltower_1090.39	"1: <Builder>
2: like
3: this?
"
minecraft-3-30-belltower_1090.40	"1: <Architect>
2: good
3: job
4: builder.
"
minecraft-3-30-belltower_1090.41	"1: if
2: you
3: can
4: do
5: this
6: without
7: a
8: supporting
9: structure
10: then
11: please
12: do.
"
minecraft-3-30-belltower_1090.42	"1: we
2: need
3: yet
4: another
5: row
6: of
7: purple
8: blocks
9: that
10: is
11: 9
12: long
13: so
14: that
15: it
16: lays
17: across
18: the
19: green
20: and
21: red,
22: on
23: top
24: of
25: them
"
minecraft-3-30-belltower_1090.43	"1: <Builder>
2: starting
3: and
4: ending
5: from
6: the
7: red
8: and
9: green?
"
minecraft-3-30-belltower_1090.44	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:-5
9: Y:9
10: Z:0]
"
minecraft-3-30-belltower_1090.45	"1: <Architect>
2: yes
"
minecraft-3-30-belltower_1090.46	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:-4
9: Y:9
10: Z:0]
"
minecraft-3-30-belltower_1090.47	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:-3
9: Y:9
10: Z:0]
"
minecraft-3-30-belltower_1090.48	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:-2
9: Y:9
10: Z:0]
"
minecraft-3-30-belltower_1090.49	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:-1
9: Y:9
10: Z:0]
"
minecraft-3-30-belltower_1090.50	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:0
9: Y:9
10: Z:0]
"
minecraft-3-30-belltower_1090.51	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:1
9: Y:9
10: Z:0]
"
minecraft-3-30-belltower_1090.52	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:2
9: Y:9
10: Z:0]
"
minecraft-3-30-belltower_1090.53	"1: [Builder
2: puts
3: down
4: a
5: purple
6: block
7: at
8: X:3
9: Y:9
10: Z:0]
"
minecraft-3-30-belltower_1090.54	"1: <Architect>
2: excellent
3: builder
"
minecraft-3-30-belltower_1090.55	"1: <Architect>
2: now
3: we
4: must
5: create
6: the
7: bell.
"
minecraft-3-30-belltower_1090.56	"1: please
2: start
3: by
4: extending
5: 4
6: orange
7: blocks
8: down
9: from
10: the
11: middle
12: purple
13: block,
14: as
15: if
16: it
17: were
18: hanging
"
minecraft-3-30-belltower_1090.57	"1: [Builder
2: puts
3: down
4: a
5: orange
6: block
7: at
8: X:-1
9: Y:8
10: Z:0]
"
